gene,full_log2FoldChange,full_pvalue,full_padj,eligible_fold_count,estimable_fold_count,direction_consistency_fraction,median_lodo_log2FoldChange,minimum_lodo_log2FoldChange,maximum_lodo_log2FoldChange,lodo_log2FoldChange_iqr,nominal_significant_fold_fraction,fdr_significant_fold_fraction,largest_effect_change_omitted_datasets,conserved,exclusion_reason
LETM2,-0.806448455801703,1.77491156204718e-10,1.09111013831981e-09,10,10,1.0,-0.8121105005561671,-1.07791309795456,-0.477981799624718,0.06753912755987912,1.0,1.0,DISCO_ref,True,
LFNG,-0.736826334612779,2.3714239858694397e-11,1.60132554900743e-10,10,10,1.0,-0.761636105729298,-0.891552084390771,-0.139824937878278,0.1978505972854061,0.9,0.9,MMRF_ImmuneAtlas,True,
LGALS2,1.23360601945157,0.0101049470498857,0.0177963138415724,10,10,1.0,1.2622171003501,0.554424390410013,2.71984932540513,0.26704164545482767,0.8,0.7,DISCO_ref,True,
LGALS4,-0.566780589636585,0.0259695457294798,0.0417966168224076,10,9,1.0,-0.559879803686247,-1.22075133223426,-0.179878954399307,0.16742851262675995,0.6666666666666666,0.5555555555555556,DISCO_ref,True,
LGALS9B,1.84163601425145,2.99235310907501e-06,9.79845273719098e-06,10,10,1.0,1.854740298396755,1.09260058687955,2.01115750521637,0.12750885024956027,0.9,0.9,MMRF_ImmuneAtlas,True,
LGMN,2.40461609412287,5.32698800907908e-07,1.9903809822092e-06,10,9,1.0,2.55195099772253,0.776718404093839,2.97967635246788,0.21683416241205,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
LGR6,0.914493591684463,1.25660434923354e-12,1.04144331837114e-11,10,10,1.0,0.910101255538152,0.349245051333614,1.11986904466092,0.16573284684778933,0.9,0.9,MMRF_ImmuneAtlas,True,
LHFPL2,1.786501667326,2.15136003549314e-06,7.20298000322783e-06,10,10,1.0,1.85122250034523,0.808761273278303,2.30312981270196,0.7179302933207898,0.9,0.9,MMRF_ImmuneAtlas,True,
LHFPL5,-0.625411998764519,0.0027525476489765,0.005440722619338,10,10,1.0,-0.582788684875478,-1.26981485389474,-0.0328558187832572,0.22798419978627626,0.7,0.7,GSE194122_BMMC,True,
LHPP,0.983976766139223,1.06640451786995e-25,4.41203710448892e-24,10,10,1.0,0.994016982088639,0.695271501293233,1.18612296768169,0.0882241973128971,1.0,1.0,MMRF_ImmuneAtlas,True,
LHX4,-1.90790421979041,2.2624577769163e-14,2.4317922455803497e-13,10,9,1.0,-1.88608824772118,-2.52265172535641,-1.7982671317989,0.09297050428121012,1.0,1.0,DISCO_ref,True,
LILRA2,0.762108857438163,0.0316675069210664,0.0497536810064856,10,9,1.0,0.775715287427531,0.545244714851605,1.03195092479148,0.14266491769581602,0.6666666666666666,0.5555555555555556,NBM_66k,True,
LIME1,-2.22251222279584,5.03440596476224e-39,7.4983880840873e-37,10,10,1.0,-2.252419118089395,-2.4922300066099,-1.4529106011017,0.23199600726595282,1.0,1.0,MMRF_ImmuneAtlas,True,
LIMK2,0.444728561445003,1.33007507526786e-05,3.85847599742425e-05,10,10,1.0,0.46788298291312,0.100974374482961,0.552442663024915,0.14885054646506668,0.9,0.8,MMRF_ImmuneAtlas,True,
LIMS1,0.478077344073483,2.39468915145997e-08,1.09696964381026e-07,10,10,1.0,0.5025128139723265,0.229926851731563,0.645381558401625,0.09729329835516348,1.0,1.0,NBM_66k,True,
LIMS2,1.58577920468215,0.0179162007086858,0.029848882804212,10,9,1.0,1.63907603037264,1.09305938617258,1.87777815225321,0.05760531456901008,0.8888888888888888,0.7777777777777778,MMRF_ImmuneAtlas,True,
LIN37,-0.860315858891138,3.78350967217949e-15,4.54457048872619e-14,10,10,1.0,-0.8634785891481715,-0.945297065056193,-0.683648139940178,0.04018494348971979,1.0,1.0,MMRF_ImmuneAtlas,True,
LIN7A,1.87399555098201,0.0193158233694295,0.0319560099095005,10,9,1.0,1.95032425859282,1.22802245987467,2.34685662543465,0.17645269853043022,0.7777777777777778,0.7777777777777778,MMRF_ImmuneAtlas,True,
LINC00092,0.730442136404208,0.0003626107886317,0.0008312621113181,10,10,1.0,0.757046726121591,0.268450644983037,0.901303991052843,0.19766346282646696,0.8,0.7,MMRF_ImmuneAtlas,True,
LINC00106,1.51478836881817,1.39405481186105e-07,5.67307395334243e-07,10,9,1.0,1.54201731656791,1.04985669269495,1.73170221761251,0.06727957844581,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
LINC00265,-0.555527107480039,6.8899948013741e-05,0.0001788722255954,10,10,1.0,-0.5640637845402086,-1.13482316347467,-0.392422066152132,0.10580322825519461,1.0,1.0,MMRF_ImmuneAtlas,True,
LINC00266-1,-1.06669409681023,0.0003386000410895,0.0007797079841267,10,9,1.0,-1.06828360506037,-1.39917250272376,-0.721745901801109,0.06870737571402996,1.0,1.0,NBM_66k,True,
LINC00342,-1.53214871287692,1.664261828796e-30,1.02068198982512e-28,10,10,1.0,-1.48263053387748,-2.44650241661481,-0.412925230175117,0.20055181763197982,0.9,0.9,MMRF_ImmuneAtlas,True,
LINC00469,-1.27515454383604,9.20253015546406e-05,0.0002347005366948,10,9,1.0,-1.28194253188819,-1.71478158146416,-1.11566830530549,0.11242181532339002,1.0,1.0,NBM_66k,True,
LINC00504,0.511474922152389,0.0111658742405193,0.019519685585455,10,10,1.0,0.5577715487993276,0.0115590879629924,1.00881336862532,0.1951514281984702,0.8,0.7,GSE194122_BMMC,True,
LINC00528,0.32571513588661,0.0019262748135716,0.0039332826490986,10,10,1.0,0.326076710601082,0.00147277001523,0.433534066739522,0.10454834585987627,0.8,0.7,MMRF_ImmuneAtlas,True,
LINC00534,1.04717074635481,0.0077864083467931,0.0140890478000113,10,9,1.0,1.25428055182996,0.989225136630349,1.58029560256848,0.25792169570674006,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
LINC00562,-0.47754457726762,0.0255572121568284,0.0412093247675677,10,9,1.0,-0.463843340373371,-1.10447140334706,-0.167566924197304,0.25436863210367006,0.5555555555555556,0.5555555555555556,GSE120221_RAW_10x,True,
LINC00565,-0.73634060912457,0.0155045012796128,0.0261823664303924,10,9,1.0,-0.70551603076288,-1.59824608863683,-0.435672841572964,0.111098387956302,0.7777777777777778,0.6666666666666666,DISCO_ref,True,
LINC00598,1.31299103611685,0.0004935283307761,0.001111344789778,10,7,1.0,1.39968104822055,1.17785300760779,1.49678369041316,0.14136071718853005,0.8571428571428571,0.8571428571428571,GSE120221_RAW_10x,True,
LINC00862,1.72074436825764,0.0012378348244642,0.0025998537580693,10,9,1.0,1.81478198691187,1.50162569307218,1.95452594785834,0.1958205606258001,0.8888888888888888,0.8888888888888888,inhouse_NBM,True,
LINC00877,1.9147724320111,7.34770634374225e-05,0.0001899979819936,10,9,1.0,1.96189456399679,1.53061352639652,2.50289352378717,0.22823307198226006,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
LINC00881,-1.27629640932731,0.0001694813429723,0.000413658813966,10,9,1.0,-1.27845054748063,-1.47817765652022,-1.18642401595185,0.10752130655988013,1.0,1.0,DISCO_ref,True,
LINC00907,1.9765869452263,6.25665917763683e-05,0.0001640642067053,10,8,1.0,2.0999659075653403,1.83489299433484,2.23548204690097,0.1671655237209828,0.875,0.875,inhouse_NBM,True,
LINC00926,1.95746104977858,4.3805783801108596e-12,3.3240109309341895e-11,10,10,1.0,1.96733828601823,0.96759514288892,2.3932619786831,0.1820759638689553,1.0,1.0,NBM_66k,True,
LINC00937,1.60582176634032,2.7688768444340597e-11,1.85528984447747e-10,10,10,1.0,1.63898282782786,0.704164368860346,1.72944128395157,0.08636204388659996,0.9,0.9,MMRF_ImmuneAtlas,True,
LINC00943,-2.19999095557279,2.23918610513324e-14,2.41175148059082e-13,10,9,1.0,-2.17587536264694,-2.48922452891463,-2.08877209713402,0.046027537414139896,1.0,1.0,NBM_66k,True,
LINC00944,-0.491773956587812,0.0002196006458659,0.0005246462726394,10,10,1.0,-0.4862522812789565,-0.822914978883498,-0.27457792391608,0.09119661539191498,0.9,0.9,GSE194122_BMMC,True,
LINC00954,0.68576217905319,2.36981276600044e-05,6.65257617079176e-05,10,10,1.0,0.6972244649618845,0.291781236092741,0.83276942536866,0.07273086969348419,0.8,0.8,DISCO_ref,True,
LINC00996,0.737743776370662,0.0134481740924238,0.0230761459986192,10,10,1.0,0.7532560777168256,0.5559425201224,1.46034587598848,0.12774528847868427,0.9,0.9,MMRF_ImmuneAtlas,True,
LINC01133,3.08278170709227,2.0567900390084603e-09,1.09185809300928e-08,10,9,1.0,3.09638006329973,1.51558921476284,3.52172023087765,0.8367509767305101,1.0,0.8888888888888888,MMRF_ImmuneAtlas,True,
LINC01136,-1.50869523063732,8.744798735800289e-11,5.552574398261501e-10,10,10,1.0,-1.5104885134583501,-1.85984708485399,-1.07332606218202,0.22938070854703008,1.0,1.0,NBM_66k,True,
LINC01151,2.52639410189379,0.0026008670850096,0.0051749313412806,10,9,1.0,2.55200398118194,1.77189131875293,2.89293344554974,0.2889202634236998,0.7777777777777778,0.7777777777777778,MMRF_ImmuneAtlas,True,
LINC01215,0.345945346161194,0.0044865645724264,0.0084679439232653,10,10,1.0,0.35705150127860397,0.0130541558496368,0.443064752961316,0.03123692982948051,0.8,0.8,MMRF_ImmuneAtlas,True,
LINC01260,-2.41411037796826,3.20452503797684e-21,8.148872694133301e-20,10,9,1.0,-2.35160516530713,-3.66640637908218,-1.93011426402289,0.15048518118172005,1.0,1.0,GSE120221_RAW_10x,True,
LINC01353,-0.5746104915607,0.0026946323679495,0.0053431413214609,10,10,1.0,-0.561945850067878,-0.880759850223201,-0.337655821478202,0.06436747487601602,0.9,0.8,GSE120221_RAW_10x,True,
LINC01366,-0.851014137138333,0.008512259762352,0.0152332338280608,10,10,1.0,-0.7906592064241506,-1.43336285723342,-0.472529731763211,0.10228594270077118,0.8,0.7,NBM_66k,True,
LINC01389,2.26122065513572,3.5547042467364e-10,2.0774297352283503e-09,10,9,1.0,2.27105774768155,1.66322259246552,2.51369354664673,0.1102469945620701,1.0,1.0,GSE194122_BMMC,True,
LINC01410,-0.640562296221983,0.0002054358884368,0.000493593378524,10,10,1.0,-0.6171819383012149,-0.991742990020717,-0.46529731087748,0.07409493914077547,0.9,0.9,NBM_66k,True,
LINC01505,3.00407523346819,3.12586843647364e-17,4.98322696004192e-16,10,10,1.0,3.157808287995125,0.592746906145882,4.1551959570178,0.25530851809768285,0.9,0.9,GSE194122_BMMC,True,
LINC01597,-3.11482347844689,2.0489579514602398e-34,1.84158927602798e-32,10,10,1.0,-3.0951002415297797,-4.09497350987976,-2.54609533269397,0.10511138319392987,1.0,1.0,DISCO_ref,True,
LINC01637,1.28021928323919,0.0142025972917748,0.0242033800856561,10,8,1.0,1.31642058736681,0.826182835006068,1.46960180460115,0.12978274120636257,0.75,0.75,MMRF_ImmuneAtlas,True,
LINC01684,-0.888140316491185,0.0001845332802187,0.0004480540241175,10,10,1.0,-0.8496542905270106,-1.5450929095748,-0.138237261282163,0.21918421783902775,0.9,0.9,MMRF_ImmuneAtlas,True,
LINC01772,-1.33777292126657,4.69844396209866e-10,2.70342035037752e-09,10,9,1.0,-1.33556253610751,-1.9885109180849,-0.958073904050685,0.09049142170802993,1.0,1.0,DISCO_ref,True,
LINC01792,-2.31273174420288,5.681435928259869e-13,4.96102604589928e-12,10,9,1.0,-2.33090036413824,-2.62967986772896,-2.03916948768765,0.044013805762070035,1.0,1.0,DISCO_ref,True,
LINC01816,-1.87659729799658,7.2540287949453594e-12,5.3260918462042494e-11,10,9,1.0,-1.86640423874366,-2.51111483665326,-1.47008700722267,0.05160587123804006,1.0,1.0,DISCO_ref,True,
LINC01825,-0.940893952573409,0.0022932796992259,0.004615778792303,10,8,1.0,-0.9568528590344529,-1.42552471190481,-0.612768092162335,0.06448005880204155,0.875,0.875,DISCO_ref,True,
LINC01841,1.69048722785762,9.03715518597332e-07,3.24677394793101e-06,10,8,1.0,1.7717095276934152,1.12065589738073,1.97726350824934,0.1978436090885598,0.875,0.875,MMRF_ImmuneAtlas,True,
LINC01876,3.90161745633465,4.82630243029095e-12,3.62775866416455e-11,10,10,1.0,3.98259725366609,0.924362642751783,4.21857245997605,0.21533749992327733,0.9,0.8,GSE194122_BMMC,True,
LINC01891,2.68693243180622,1.39997764360839e-16,1.99623119846003e-15,10,10,1.0,2.7262304525240246,0.954673322629263,2.92962231600311,0.14707951634096528,1.0,1.0,GSE194122_BMMC,True,
LINC01918,-0.968742025090616,0.0002587641573337,0.0006073559442508,10,9,1.0,-0.98606457819706,-2.0511074576027,-0.642932729827067,0.25449418831705806,1.0,1.0,DISCO_ref,True,
LINC01934,1.41524029237399,6.192870942874529e-13,5.35380368577196e-12,10,10,1.0,1.53377894055727,0.0230704992474877,2.94733431689846,0.22201363398624774,0.9,0.9,MMRF_ImmuneAtlas,True,
LINC01962,-2.9132752886625,1.73405703335518e-24,6.27752730200039e-23,10,9,1.0,-2.96041808707408,-3.06725490465809,-2.56474267689373,0.06702200812268,1.0,1.0,NBM_66k,True,
LINC01973,-0.839064706262501,0.0083201602045771,0.0149150602291818,10,9,1.0,-0.840765583352132,-1.62183739284535,-0.506014791508858,0.064502133402906,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
LINC02018,-1.04932999191101,9.82031279807585e-06,2.91367618761351e-05,10,9,1.0,-1.05831232462733,-1.66595745171418,-0.658363682994626,0.07257629696339007,1.0,1.0,GSE194122_BMMC,True,
LINC02035,-0.821908021803966,9.72359522656053e-05,0.0002470264785276,10,10,1.0,-0.7961812646000495,-1.32786064490589,-0.679229884040054,0.09251731394410523,0.9,0.9,NBM_66k,True,
LINC02076,-1.53572582476299,4.509511777662951e-09,2.28677868647441e-08,10,9,1.0,-1.53194208169069,-2.42464725298291,-1.12237175524753,0.1407141900787301,1.0,1.0,DISCO_ref,True,
LINC02100,3.90360624014247,1.84369891362589e-24,6.597491039012161e-23,10,10,1.0,4.01545985052141,2.48237015530686,4.12505481000944,0.199276672995075,1.0,1.0,GSE194122_BMMC,True,
LINC02210-CRHR1,4.22152134124881,8.72597036122293e-06,2.61428066052041e-05,10,9,1.0,4.25246078779792,3.784335428082,4.41983105298648,0.30410616929273004,1.0,1.0,MMRF_ImmuneAtlas,True,
LINC02245,-1.01717872801411,5.99454692205575e-05,0.0001578261267912,10,10,1.0,-0.9239632541932905,-3.77436277181396,-0.505088337486142,0.2405586642148032,0.8,0.8,GSE194122_BMMC,True,
LINC02316,1.58985150264689,2.84522280231274e-07,1.10358232652205e-06,10,10,1.0,1.74981695563809,0.0941276141862985,3.46259163756155,0.24561500283940996,0.9,0.9,MMRF_ImmuneAtlas,True,
LINC02320,3.52638465506311,2.86419259203693e-06,9.42209325854584e-06,10,9,1.0,3.7076168510461,1.73503329740888,3.81939760720272,0.24840382199340016,1.0,0.8888888888888888,MMRF_ImmuneAtlas,True,
LINC02340,1.80235840981062,0.0284080081920469,0.0452048066865508,10,8,1.0,1.8543124018805002,1.62101270930133,2.01038262832877,0.17499845154356009,0.875,0.875,inhouse_NBM,True,
LINC02397,1.60552854052736,0.003152239941856,0.0061430380623908,10,9,1.0,1.70230706583118,1.55408934445806,1.94129638078675,0.22995835359360006,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
LINC02520,3.10469174897894,6.97161977551806e-07,2.55397427194488e-06,10,9,1.0,3.18695595873824,1.50834532618112,3.36910079246869,0.16966810935635035,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
LINGO2,2.83387949158163,9.66527211573877e-13,8.10049253044151e-12,10,10,1.0,2.884810721980675,1.82787981360144,3.04223866271687,0.16666380876642695,1.0,1.0,GSE194122_BMMC,True,
LIPC,1.09439521089449,0.0006517328668047,0.0014383926480327,10,10,1.0,1.109381064512345,0.739612255024116,1.21274003033666,0.08380519501810757,0.9,0.9,MMRF_ImmuneAtlas,True,
LIPE,0.715286628677403,2.89380083918263e-07,1.12158987172186e-06,10,10,1.0,0.731133706226491,0.586160830778888,0.968557030886777,0.08421015994724212,1.0,1.0,MMRF_ImmuneAtlas,True,
LIX1-AS1,2.83137148777879,2.90111661105663e-09,1.50333209676324e-08,10,10,1.0,2.9262398266129503,1.22494039938798,3.40389428821638,0.2003124648270922,1.0,1.0,GSE194122_BMMC,True,
LIX1L-AS1,-0.479933009088928,0.0065037299189138,0.011908656152897,10,10,1.0,-0.44745701213732103,-1.10472512455688,-0.147952694293364,0.19372764781092122,0.6,0.6,GSE194122_BMMC,True,
LMO2,2.47440902863915,6.20099285098448e-12,4.5917295074122295e-11,10,10,1.0,2.460876542182455,0.670272140246867,2.71435455134225,0.7646007561321624,0.9,0.8,NBM_66k,True,
LMO4,-0.492795779051628,1.2116705868205601e-10,7.58275962676542e-10,10,10,1.0,-0.4797110749692885,-0.5652630722625,-0.301974654887057,0.03311973067361895,1.0,0.9,MMRF_ImmuneAtlas,True,
LOH12CR2,-1.75042941835993,1.88766494863642e-10,1.15633341683216e-09,10,9,1.0,-1.73037763132256,-2.38924315180995,-1.38667390923297,0.27604963134447,1.0,1.0,GSE120221_RAW_10x,True,
LOXL2,0.8925451290706,0.0001228348249141,0.0003060888825417,10,10,1.0,0.9419959874995849,0.365149700797604,1.34653865220409,0.17655100523292577,0.9,0.9,GSE194122_BMMC,True,
LPCAT2,2.34200454572883,3.11010439638164e-06,1.01331088864609e-05,10,10,1.0,2.370639214899545,1.33500615734554,2.90090063539774,0.23182439645913977,1.0,1.0,NBM_66k,True,
LRFN1,-0.884861009653478,2.06740302400269e-06,6.94866019608384e-06,10,10,1.0,-0.9027976327391235,-1.50251043278124,-0.284296324263823,0.21149309200549926,0.9,0.9,DISCO_ref,True,
LRFN2,2.38069578065617,2.90481656338334e-14,3.07780665547101e-13,10,10,1.0,2.47744989826245,0.734456101159226,2.68617284271486,0.16505693811606248,0.9,0.9,MMRF_ImmuneAtlas,True,
LRG1,1.80882295843438,9.49635410797043e-05,0.0002418392475078,10,9,1.0,1.93031332523067,0.722042312357171,1.9848883906682,0.1274244208329498,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
LRMDA,3.76406184893223,4.5462039494433794e-11,2.9624201485560403e-10,10,9,1.0,4.5834381633543,2.8220086999748,4.82707626351621,0.9148148601473904,1.0,1.0,DISCO_ref,True,
LRP1,1.91882606830729,1.21019397223315e-09,6.619875317157841e-09,10,10,1.0,2.014592094647875,0.385330273277952,2.41650455449781,0.1377686386420076,0.8,0.8,MMRF_ImmuneAtlas,True,
LRP6,1.31387846358046,0.0248770715978379,0.0401796362491653,10,8,1.0,1.352959779099495,0.61851792851744,1.47979186990066,0.17602634276137996,0.625,0.625,MMRF_ImmuneAtlas,True,
LRRC25,2.58121903961472,1.99124571676206e-08,9.27646463045629e-08,10,10,1.0,2.6630828689391,1.23081526327683,3.13219425759904,0.17558054976941762,1.0,0.9,NBM_66k,True,
LRRC39,0.875211663448455,0.0023783340626637,0.0047685597956407,10,7,1.0,0.934312886379542,0.379667549282934,1.06271916534803,0.08559735331527152,0.8571428571428571,0.8571428571428571,MMRF_ImmuneAtlas,True,
LRRC4,-2.15251192190263,1.09901524138677e-19,2.3772474910162697e-18,10,9,1.0,-2.15463503609169,-2.38824085905833,-2.03589159636888,0.012666992382859732,1.0,1.0,NBM_66k,True,
LRRC43,1.32932592004943,0.0002455993306469,0.0005795877368323,10,9,1.0,1.34415423942408,0.666023866292828,1.42718925964099,0.09474068660723,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
LRRC69,1.12173601828871,5.70296206733881e-07,2.11899795132126e-06,10,10,1.0,1.159892564283595,0.530629810201695,2.29763091628768,0.2342936266709401,1.0,1.0,MMRF_ImmuneAtlas,True,
LRRC7,1.22691904705479,0.000122938730739,0.0003062014349463,10,10,1.0,1.275165028909365,0.736459762274634,2.11121788529799,0.22930224785362996,1.0,0.9,MMRF_ImmuneAtlas,True,
LRRK2,1.9780649795063,2.41159154840044e-07,9.45946331212301e-07,10,10,1.0,2.027625067381775,1.44595843697943,2.57515899204284,0.38549098561816764,1.0,1.0,DISCO_ref,True,
LRRN3,1.35137288940991,6.26076716325698e-05,0.0001640893877428,10,10,1.0,1.41572118206993,1.08008740935586,2.42003287536286,0.21754694250323747,1.0,1.0,MMRF_ImmuneAtlas,True,
LSM11,-0.610939584254189,6.72075434944651e-05,0.0001749140909818,10,10,1.0,-0.6066232983454055,-0.861790322550639,-0.356065829726484,0.08516846483749452,0.9,0.9,MMRF_ImmuneAtlas,True,
LSMEM1,-0.735137888976563,0.014722212243165,0.0249908474189576,10,9,1.0,-0.736294902450194,-0.975912382199664,-0.472839038741142,0.1322915110844619,0.7777777777777778,0.7777777777777778,DISCO_ref,True,
LST1,0.870965266076391,9.93901796736234e-05,0.0002518818700236,10,10,1.0,0.9277129853878715,0.154551141797162,1.08610198874773,0.14380120541032326,0.8,0.8,GSE120221_RAW_10x,True,
LTA4H,0.736848453514324,1.4957660350311902e-19,3.1956673527121397e-18,10,10,1.0,0.758166105810712,0.318978616847946,0.953967522394086,0.06081251199510018,1.0,1.0,NBM_66k,True,
LTBP1,2.59633687269401,2.04314031208874e-06,6.87597833887581e-06,10,10,1.0,2.832265666372205,1.08713812928919,3.3570014116367,0.5175408627894726,1.0,1.0,GSE194122_BMMC,True,
LXN,0.784030802410194,0.000302814848354,0.0007050351962795,10,10,1.0,0.831457960693769,0.0399930018723016,1.41827464569303,0.154755651800223,0.9,0.9,NBM_66k,True,
LY75,-0.92091504683599,1.90571285384705e-17,3.12405066261154e-16,10,10,1.0,-0.8887849625956585,-1.51932809896022,-0.210923236515856,0.21854720326846044,0.9,0.9,MMRF_ImmuneAtlas,True,
LY86,2.61543689873715,1.15745963382435e-13,1.1236195663177499e-12,10,10,1.0,2.64596728121276,0.940658667105501,3.11516467965158,0.3280668000255851,0.9,0.9,MMRF_ImmuneAtlas,True,
LY86-AS1,1.73144629779744,0.0092495991892671,0.0164510953850732,10,9,1.0,1.75250060554751,0.940796378335147,1.88427170414939,0.24616131392223983,0.7777777777777778,0.6666666666666666,GSE194122_BMMC,True,
LYAR,0.265101239401385,0.0021966523920119,0.0044487758040242,10,10,1.0,0.270791905261047,0.0083110682553398,0.399854749173281,0.18040570125886551,0.7,0.7,MMRF_ImmuneAtlas,True,
LYN,1.45359337687265,6.54187851265095e-37,8.119717306297471e-35,10,10,1.0,1.46777462707817,0.641753759635457,1.71739474169979,0.21831693557290754,1.0,1.0,MMRF_ImmuneAtlas,True,
LYPD3,1.67594905306517,8.636396365856451e-14,8.542985627174509e-13,10,10,1.0,1.69879797872992,0.743200785103707,2.07004821648417,0.15900138428977995,1.0,0.9,NBM_66k,True,
LYST,0.426224431825481,1.22980088325909e-06,4.32879946281543e-06,10,10,1.0,0.432364726312716,0.246027154099994,0.552369359700314,0.047360041983833256,0.9,0.9,MMRF_ImmuneAtlas,True,
