program_id	feature_set_id	cell_state	condition_a	condition_b	contrast	contrast_direction	feature_direction	statistic_orientation	signed_statistic_name	source_capability_id	source_cache_key	database	organism	tf	number_of_eligible_genes	total_regulon_target_count	number_of_overlapping_targets	number_of_unique_signed_target_weights	target_weight_variance	model_predictor_weight_variance	degrees_of_freedom	estimable	estimability_status	exclusion_reason	overlapping_target_genes	resource_hash
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	IRF8	2395	68	12	2	0.33333333333333331	0.0049950903703238608	2393	True	estimable		C1QB;CD68;CYBB;GSTP1;IL10;IL18;NCF2;PTPN13;SLC11A1;TLR4;TNF;TNFSF13B	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	IRF9	2395	27	6	1	0	0.0024999869192815025	2393	True	estimable		CDKN1A;IFIT1;IFIT3;PDCD1;SNCA;TNFSF10	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	IRX1	2395	19	6	2	1.2	0.0025062656641604009	2393	True	estimable		ANPEP;BPI;CELF2;ERMAP;FGF7;PTGS2	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	IRX2	2395	2	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	IRX3	2395	3	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	IRX4	2395	5	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	IRX5	2395	3	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ISL1	2395	41	5	1	0	0.0020841944806344326	2393	True	estimable		CCND1;MEF2C;MYC;SEC14L4;SNCA	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ISL2	2395	2	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ISX	2395	1	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	JARID2	2395	16	2	2	2	0.00083542188805346695	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CCND1;FLT1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	JAZF1	2395	1	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	MEF2C	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	JDP2	2395	33	12	2	0.81818181818181823	0.0050062525834419034	2393	True	estimable		ACP5;CCNA2;CCND1;CD40;CDKN2B;CEBPD;CSF1R;IGFBP7;JUN;PLXNB2;S100A9;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	JUN	2395	682	105	2	0.075457875457875467	0.042080496997539081	2393	True	estimable		ABCC3;ACTB;ALAS2;APP;AREG;BGLAP;BRCA1;CCNA2;CCND1;CD24;CD68;CD69;CD9;CDH1;CDK5R1;CDKN1A;CEBPB;CEBPD;CLU;CSF1R;CSTA;CTNNB1;CXCL12;CYBB;DUSP1;ENPP2;ETS1;ETS2;FGF7;FLT1;FN1;FOSL1;FOXO3;FOXP3;GATA1;GREB1;GSTP1;HAVCR2;HBA1;HBB;HBEGF;HES1;HMBS;HMMR;HMOX1;HP;HSPB1;IGFBP4;IGFBP7;IL10;IL18;IL24;IL2RA;IL7;IRAK3;ITGAX;KRT18;LARGE1;LYPD3;MAP3K1;MAP3K8;MAT2A;MCF2;MGAT5;MIR155HG;MYB;MYC;NAMPT;NECTIN2;NEIL1;NFKBIA;NOTCH4;NT5E;OPRM1;OSM;PCNA;PDK1;PLAUR;PRKCE;PRKG1;PRKN;PTGS2;PTK2;RAC1;RBFOX2;RHD;RUNX2;SLC10A1;SLC11A1;SLC19A1;SLC29A1;SLC4A4;SLC7A11;SLC8A1;SMAD7;SPIB;STMN1;SYK;TGFBI;TIMP1;TNF;TPI1;VCAM1;VCAN;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	JUNB	2395	108	18	2	0.41830065359477125	0.0074846127148071977	2393	True	estimable		ALK;BGLAP;CCNA2;CCND1;CDKN1A;CLU;ETS2;FOXP3;HMOX1;IL10;JUN;KRT18;LARGE1;PDLIM7;PTGS2;RUNX2;SLC8A1;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	JUND	2395	107	19	2	0.21052631578947367	0.0078861035678967732	2393	True	estimable		ALAS2;BGLAP;CCND1;CDKN1A;CLU;CSTA;FOSL1;HMOX1;ITGAX;JUNB;LYPD3;MYB;MYC;PLAUR;PTGS2;RHOH;TIMP1;TNF;TNFSF10	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KAT2A	2395	1	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KAT2B	2395	15	3	1	0	0.0012515631458604761	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CDKN1A;CYP1B1;FOXP3	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KAT5	2395	58	6	1	0	0.0024999869192815025	2393	True	estimable		CDK1;CDKN1A;LEPR;MYB;MYC;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KAT6A	2395	12	5	1	0	0.0020841944806344326	2393	True	estimable		CCL3;GSTP1;HOXA9;RUNX1;RUNX2	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KAT6B	2395	7	4	1	0	0.0016680532228274239	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CCL3;FLT3;MYBL2;RUNX2	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KAT7	2395	83	14	1	0	0.0058137689387002646	2393	True	estimable		ALAS2;APP;BGLAP;CCNA2;CCND1;CCNE1;CDKN1A;HBB;HMOX1;IGFBP7;JUN;KLRK1;PTGS2;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KAT8	2395	4	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KCNIP3	2395	16	5	1	0	0.0020841944806344326	2393	True	estimable		CDK1;CDKN1A;KIF23;NPFF;TG	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KDM2A	2395	10	3	2	1.3333333333333335	0.0012529584225002312	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CDK6;CDKN2B;EREG	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KDM2B	2395	4	3	1	0	0.0012515631458604758	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CDK1;JUN;UHRF1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KDM3B	2395	2	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KDM5A	2395	18	4	1	0	0.0016680532228274237	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	BGLAP;CD24;CDKN1A;HMOX1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KDM5B	2395	36	4	2	1	0.0016701461377870558	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CCND1;CDKN1A;MYC;SMAD7	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KDM5C	2395	12	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KDM5D	2395	6	0	0	0	0	2393	False	not_estimable	fewer_than_minimum_overlapping_targets;zero_variance_signed_weight_predictor		549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF1	2395	29	7	1	0	0.0029154305387686322	2393	True	estimable		AHSP;BCL11A;CDKN1A;GYPB;HBA1;HBB;HBD	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF10	2395	30	7	2	1.1428571428571428	0.0029238021986071655	2393	True	estimable		CDKN1A;FOXP3;GSTP1;RUNX2;SMAD7;STMN1;TGFBI	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF11	2395	27	6	2	1.0666666666666669	0.0025055680258405225	2393	True	estimable		CAT;HBB;HP;MYC;SMAD7;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF12	2395	11	1	1	0	0.00041753653444676406	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	ABCC3	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF13	2395	13	2	2	2	0.00083542188805346695	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	SMAD7;TAGLN	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF14	2395	4	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	FOXP3	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF15	2395	27	1	1	0	0.00041753653444676406	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	AKR1C3	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF16	2395	2	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CDKN1A	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF17	2395	5	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CCND1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF2	2395	66	17	2	0.44117647058823528	0.0070716108294396401	2393	True	estimable		CCR7;CD36;CDH1;CDKN1A;FABP5;FOXP3;HBB;HBD;HMOX1;IL2RA;IL7;MAGEE1;MYC;ODC1;SELL;TCL1A;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF3	2395	14	3	1	0	0.0012515631458604758	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	HBA1;HP;ITGB7	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF4	2395	128	27	2	1.0028490028490027	0.011273835249222571	2393	True	estimable		ACTA2;AQP3;BIRC5;CCNB1;CCND1;CCNE1;CD14;CD86;CDH1;CDKN1A;CDKN2B;CEBPB;CTNNB1;GSTP1;HSPA8;IFITM3;IL10;LXN;MYC;MYH10;ODC1;PLAUR;PTGS2;TAGLN;TNF;VCAM1;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KLF5	2395	75	18	2	0.41830065359477125	0.0074846127148071994	2393	True	estimable		BIRC5;CCNA2;CCNB1;CCND1;CCNE1;CDK1;CDKN1A;CDKN2B;CDT1;GSTP1;HK3;ITGB2;KLF4;MYC;MYH10;NLRP3;TAGLN;TCL1A	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8
