program_id	feature_set_id	cell_state	condition_a	condition_b	contrast	contrast_direction	feature_direction	statistic_orientation	signed_statistic_name	source_capability_id	source_cache_key	database	organism	tf	number_of_eligible_genes	total_regulon_target_count	number_of_overlapping_targets	number_of_unique_signed_target_weights	target_weight_variance	model_predictor_weight_variance	degrees_of_freedom	estimable	estimability_status	exclusion_reason	overlapping_target_genes	resource_hash	activity_score	fitted_coefficient	coefficient_standard_error	p_value	correlation	model_statistic_name	ulm_implementation_mode	adjusted_p_value	significant	activity_direction
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	DNMT3A	2395	60	14	2	1.054945054945055	0.0058472555780543908	2393	True	estimable		BRCA1;CCND1;CDH1;CDKN1A;CDKN2B;DNMT3B;FOXP3;HOXA9;IGFBP3;KLF4;MEIS1;PDLIM7;STAT4;TNFRSF12A	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.25539660932060537	0.11651996790652761	0.45623145983217556	0.79843873796234821	0.0052208096487253225	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94346434144905089	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	FOXO3	2395	195	40	2	0.5923076923076922	0.016590536885010023	2393	True	estimable		APP;ASPM;ATP8A1;BIRC5;BTG1;CAT;CBLB;CCND1;CDH1;CDKN1A;CDKN2B;CITED2;COL13A1;CXCL12;DST;ELK3;FBXO32;FOXP3;GCC2;HOXA5;HPGD;IFI27;IGFBP3;IKZF2;IRS2;KLF4;MSRA;NT5E;PDK4;PHLDA1;RUNX1;RUNX2;SELENOP;SERPINE2;SESN3;STAB1;TNF;TNFSF10;YBX1;ZNF385D	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.24081841786353422	0.065226098590965467	0.270851786045399	0.80971648397413742	0.0049228101469206116	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94346434144905089	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	GFI1B	2395	12	5	2	1.2000000000000002	0.0020883803105536986	2393	True	estimable		CDKN1A;MEF2C;MEIS1;MYC;TGFBR3	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.24045221101061809	0.18356332672019923	0.76340877028613929	0.81000030336569051	0.0049153243273614483	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94346434144905089	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	LMX1B	2395	23	6	1	0	0.0024999869192815025	2393	True	estimable		EBF1;FN1;HES1;NLRP2;WNT1;WNT7A	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.24853018094641732	0.17340908608579023	0.69773854195670881	0.80374554742151605	0.0050804500036142125	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94346434144905089	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	MYOG	2395	64	13	1	0	0.0054007670533327045	2393	True	estimable		ACTB;CALM1;CCND3;CDKN1A;FBXO32;ITGA7;JUN;MAP1B;MEF2C;MLC1;MUSTN1;MYL4;SLC25A5	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.25428251446650646	-0.12071190216711453	0.47471570123636808	0.79929915479590985	-0.0051980359726130337	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94346434144905089	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	NFAT5	2395	51	10	1	0	0.0041596684822703947	2393	True	estimable		ACTA2;AQP1;CD24;DUSP16;ENPP2;HLA-DQA1;IL10;IL7;SGK1;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.26449344636482647	0.14306928085614851	0.54091805608978027	0.79142249148346078	0.0054067615697484797	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94346434144905089	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	SNAI2	2395	48	11	2	0.87272727272727268	0.0045904601447948352	2393	True	estimable		BRCA1;CCND1;CDH1;CTNNB1;CXADR;CXCL12;HPGD;KLF4;RUNX2;SOX6;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.23910028792707752	0.12311585552348669	0.51491303749929163	0.8110482935263772	0.0048876889764722853	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94346434144905089	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	STAT4	2395	31	7	1	0	0.0029154305387686331	2393	True	estimable		FCGRT;IL10;IL12RB2;IL2RA;MYC;PRF1;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.24753780375999568	0.15993805500369287	0.64611567435074857	0.80451327465956257	0.0050601643654364127	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94346434144905089	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	TFAP4	2395	36	8	2	0.5	0.0033354088073349695	2393	True	estimable		APP;BGLAP;CDH1;CDKN1A;FN1;IER3;PPP2R2B;TRA2B	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.26189020081236813	-0.15819970736470648	0.60406883065490891	0.79342863439510558	-0.0053535476894108593	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94346434144905089	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	MECP2	2395	34	7	1	0	0.0029154305387686331	2393	True	estimable		CCND1;DLL1;FKBP5;FOXP3;IGFBP3;MEF2C;SGK1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.23213790288102701	-0.14998816915604207	0.64611667157565611	0.81645075622932783	-0.0047453671284356236	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.94652935128959359	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	GATA4	2395	139	17	2	0.61764705882352933	0.0070799824892781712	2393	True	estimable		ACTA2;ADA;CCNA2;CCND1;CDKN2B;CEBPB;CEBPD;CPT1B;DLL1;EPOR;HDAC9;HP;JARID2;MEF2C;MLC1;SLC8A1;VCAM1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.22137109009759831	0.091784120649168716	0.41461656356619486	0.82482238814483388	0.0045252763672767047	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.95001627178717407	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	TFE3	2395	36	9	1	0	0.00374527132026308	2393	True	estimable		ACP5;ASAH1;CD40;CDH1;FLCN;FNIP2;IRS2;MAFB;SMAD7	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.2211247938500441	0.12605455628394704	0.57006070684878063	0.82501413076254582	0.0045202416728099644	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.95001627178717407	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ZBTB17	2395	43	9	1	0	0.00374527132026308	2393	True	estimable		AQP1;BGLAP;CAMK2N1;CDKN1A;CDKN2B;CEBPD;LRRN3;ODC1;SLC11A1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.20800243201530341	-0.11857415293137745	0.57006137756434294	0.8352447687732345	-0.004251998842399728	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.95856949973304095	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ETV4	2395	66	12	2	0.33333333333333331	0.0049950903703238616	2393	True	estimable		CCND3;CDKN1A;ETS1;GGT1;HPGD;NOTCH4;PLAUR;PTGS2;PTK2;RGCC;TIMP1;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.20215348994273186	0.099786788694986778	0.49361892650606931	0.83981391572549491	0.0041324364707655712	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.9605898300271547	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	EGR3	2395	32	5	1	0	0.0020841944806344326	2393	True	estimable		CAT;JUN;TNF;TREM1;TYROBP	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.19306003099420993	-0.1475322803114493	0.76417826906841191	0.84692833783412824	-0.0039465502793285725	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.96549830513090629	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	E2F5	2395	12	5	2	0.80000000000000016	0.0020869850339139432	2393	True	estimable		BRCA1;DTL;FGFR2;LOXL2;MYC	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.17936591626617587	-0.13697601273271626	0.76366801220721481	0.85766557741660177	-0.003666617878448577	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.9725241928965781	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	MAX	2395	48	10	2	1.1111111111111112	0.0041771094402673348	2393	True	estimable		CCNB1;CCND1;CEBPD;CSF3R;HNRNPU;MYC;NDRG1;ODC1;PDLIM7;YBX1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.1745821669710847	0.094238067900995898	0.53979206201859176	0.86142273051214091	0.0035688292093714615	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.9725241928965781	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	POU4F1	2395	31	6	2	0.66666666666666663	0.0025034751108808911	2393	True	estimable		BRCA1;CDKN1A;HIPK2;HSPB1;PMAIP1;WNT1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.17432816595956818	0.12155150789195264	0.69725685016467165	0.86162231125047717	0.0035636369567804836	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.9725241928965781	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ATF4	2395	127	17	2	0.44117647058823528	0.0070716108294396384	2393	True	estimable		BGLAP;CCNA2;CCND1;CEBPB;CSF1R;CTNNB1;ELANE;HMOX1;IL18;PMAIP1;PRKN;PTGS2;RUNX2;S100A8;SLC38A2;SLC7A11;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.13823598698944237	0.05734920395003721	0.41486450235579536	0.89006554532523163	0.0028258430325124968	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.97786776842504564	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	IRF4	2395	59	17	2	0.88235294117647056	0.007092539979035967	2393	True	estimable		ACP5;CCL3;CCNB1;CD68;FCER2;IFIT3;IL10;IL7;INPP5D;ITGAX;MIR155HG;MS4A1;PMAIP1;TLR4;TNF;TNFSF10;ZBTB20	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.14012021326185473	-0.058045064506199749	0.41425189952948421	0.88857680250046511	-0.0028643603853946526	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.97786776842504564	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	NFATC3	2395	41	7	1	0	0.0029154305387686327	2393	True	estimable		CDH1;FCER2;JUN;PTGS2;RHD;TNF;TNFSF10	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.14390610985200852	0.092980781295762913	0.64612115073768117	0.88558672804423666	0.0029417516436122245	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.97786776842504564	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	SMAD5	2395	35	8	2	0.5	0.0033354088073349695	2393	True	estimable		BGLAP;BIRC5;CDKN1A;GATA2;HMOX1;KLF1;RUNX2;SMAD7	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.14733171031084222	0.088999365712049569	0.60407474754944224	0.88288261584012862	0.0030117776865943259	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.97786776842504564	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	SMAD7	2395	66	15	2	1.0666666666666667	0.0062654897508210346	2393	True	estimable		ACTA2;CD79A;CDK1;CDKN1A;CDKN2B;COL1A1;COL6A2;CTNNB1;FN1;HMOX1;MYC;NFKBIA;SPTA1;TAGLN;TNFSF13B	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.13567465773834786	0.059798011002932111	0.44074561896632269	0.89208989400179606	0.0027734843206120852	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.97786776842504564	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	SPDEF	2395	19	6	2	1.0666666666666669	0.002505568025840523	2393	True	estimable		BIRC5;CDH1;CDKN1A;CSF1R;PLAUR;STMN1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.14966457182116086	0.10431122897255012	0.69696674171623629	0.88104187305349857	0.0030594659607219108	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.97786776842504564	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	TRERF1	2395	16	5	2	1.2000000000000002	0.002088380310553699	2393	True	estimable		CCR7;CD40;CD86;CDKN1A;FOXP3	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.14814642089167263	0.11309712461329133	0.76341449177493137	0.88223969657477519	0.0030284319743981206	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.97786776842504564	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	VHL	2395	24	6	2	1.2	0.0025062656641604009	2393	True	estimable		CCND1;CDH1;IGF1R;KLF10;TCF4;TFRC	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.15848070603550396	0.11044034444442936	0.69686933638273763	0.87409139529596369	0.0032396848795121745	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.97786776842504564	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	YY1	2395	264	43	2	0.67774086378737541	0.017852564605668659	2393	True	estimable		ACP5;ACTA2;ADA;ADORA2A;BGLAP;BIRC5;BRCA1;CDC6;CDH1;CDKN1A;CEBPD;CLC;COL1A1;CXCL12;GBP1;GYPA;HMOX1;KIF14;LEF1;LYZ;MAT2A;MRPS24;MT-ATP6;MYC;OPRM1;PCNA;PECAM1;PRKN;PTGS2;PTPA;RGS16;SMAD7;SNCA;SPTA1;SYT11;TAGLN;TF;TFRC;TK1;TLN2;TNF;TNFRSF4;WNT1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.14041162867815821	0.036662170057275144	0.26110494125318939	0.88834658773538533	0.0028703174981112387	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.97786776842504564	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	FOSB	2395	38	10	1	0	0.0041596684822703947	2393	True	estimable		BGLAP;CCND1;CCNE1;CD14;CD9;ITGA2B;MYC;TIMP1;TNF;TNFSF10	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.12870028419422339	-0.069617084180237598	0.54092409054184754	0.89760562565693591	-0.0026309140095707503	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.98073003593870367	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ZNF354C	2395	28	7	1	0	0.0029154305387686331	2393	True	estimable		CDH1;FLT1;HBB;JUN;NCF2;RUNX2;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.12512342463281054	0.080844976464069906	0.64612183291273428	0.90043634878582735	0.0025577956979568515	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.98073003593870367	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	DLX5	2395	37	7	1	0	0.0029154305387686331	2393	True	estimable		BGLAP;COL1A1;DPPA4;IGFBP3;IRS2;MYC;RUNX2	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.11775441880550497	0.076083729364208583	0.64612207453442672	0.90627212908385157	0.0024071580469662893	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.98255166780210312	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	EN1	2395	11	5	2	1.2000000000000002	0.0020883803105536986	2393	True	estimable		CTNNB1;DST;SLC18A2;WNT1;WNT7A	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.10370776200247153	-0.079172193564944038	0.76341627700978865	0.91740995701788375	-0.0021200150162538774	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.98255166780210312	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	EZH2	2395	156	27	2	0.79772079772079785	0.011248720269706976	2393	True	estimable		ADAMTS1;ALDH1A1;BRCA1;CAMK4;CCNA2;CCND1;CCNE1;CDH1;CDKN1A;CDKN2B;EMP1;FBXO32;FOXP3;GSTP1;HNMT;HOXA9;IL24;KLF2;MYC;PCNA;PTGS2;RNF19B;TBXA2R;TMEM200A;TNF;TNFSF10;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.095481707406772962	-0.031407616334283843	0.32893857040574825	0.9239402138410866	-0.0019518570150669776	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.98255166780210312	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	HDAC4	2395	24	8	2	1.0714285714285714	0.0033409899138939895	2393	True	estimable		CDKN1A;IL10;JUN;KLF4;PTGS2;PTPA;RUNX2;VCAM1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.11442741650870528	-0.069065078329880236	0.60357107096467555	0.90890858104903127	-0.0023391472158214763	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.98255166780210312	False	not_significant
