program_id	feature_set_id	cell_state	condition_a	condition_b	contrast	contrast_direction	feature_direction	statistic_orientation	signed_statistic_name	tf	source_capability_id	source_cache_key	number_of_estimable_resources	estimable_resources	number_of_significant_supporting_resources	supporting_resources	resource_activity_scores	resource_directions	minimum_adjusted_p_value	median_consensus_activity_score	mean_consensus_activity_score	minimum_absolute_supporting_score	strongest_absolute_activity_score	consensus_direction	directional_consensus_status	consensus_threshold_used	directional_discordance_status	any_resource_discordance_status	resource_discordance_reasons
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RHOXF1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RLF	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RNF14	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RORB	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RREB1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RUNX1T1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RUVBL1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RXRB	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RXRG	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	RYBP	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SALL1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SALL2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SALL3	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SAP30	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SCRT1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SCX	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SETBP1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SF1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SFPQ	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SHOX	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SHOX2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIM1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIM2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIN3A	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIN3B	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIRT6	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIX1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIX3	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIX4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SIX5	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	True	inconsistent_target_overlap
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SKI	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SLC2A4RG	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMAD6	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMAD9	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMARCA4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMARCA5	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMARCB1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMARCC1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMARCC2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMARCD3	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SMARCE1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SNAPC4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SND1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SNW1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOHLH1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOHLH2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SON	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX10	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	True	inconsistent_target_overlap
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX14	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX15	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX18	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX21	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX3	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX5	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX7	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SOX8	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP100	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP140	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	True	inconsistent_target_overlap
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP5	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP6	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SP8	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SPEN	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SPIC	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SPZ1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	SRCAP	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	0		0		{}	{}						unresolved	False	2	False	False	
